model_size,trace_length,monitor_synthesis_time [sec],monitor_time_prism [sec],monitor_time_per_event_prism [sec],monitor_time_storm [sec],monitor_time_per_event_storm [sec]
2900,500,10.226895189285278,259.84776029586794,0.5196955205917358,71.25397481918336,0.14250794963836672
3000,50,11.363602495193481,25.881865787506104,0.5176373157501221,7.279911804199219,0.14559823608398437
3000,100,12.053539133071899,49.42125930786133,0.49421259307861326,14.411079692840577,0.14411079692840578
3000,150,11.475292301177978,79.67355804443359,0.5311570536295572,21.938124799728392,0.1462541653315226
3000,200,10.335554504394532,94.9103847503662,0.47455192375183103,27.591245555877684,0.13795622777938843
3000,250,12.005319261550904,137.41494793891906,0.5496597917556763,36.949427318573,0.147797709274292
3000,300,12.0953537940979,164.23087034225463,0.5474362344741821,44.36620888710022,0.14788736295700075
3000,350,11.55732798576355,192.14281992912294,0.5489794855117798,52.3243007183075,0.14949800205230715
3000,400,11.64426875114441,223.06672577857972,0.5576668144464493,58.915868806838986,0.14728967201709747
3000,450,10.979992198944093,246.97002758979798,0.5488222835328844,66.69544291496277,0.14821209536658392
3000,500,11.428881072998047,298.74480895996095,0.597489617919922,76.52280726432801,0.153045614528656
